# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
4.590000000000000000e+02 2.036727729194726635e+03 -7.295390914921952685e+01 0.000000000000000000e+00 -7.295390914921952685e+01 0.000000000000000000e+00 1.471829580918289615e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.373915730388124923e-02
4.600000000000000000e+02 2.047371773016676343e+03 -7.326434451644392709e+01 0.000000000000000000e+00 -7.326434451644392709e+01 0.000000000000000000e+00 1.454297804529761251e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.393215648170964632e-02
4.610000000000000000e+02 2.058050981822113499e+03 -7.353841460437826072e+01 0.000000000000000000e+00 -7.353841460437826072e+01 0.000000000000000000e+00 1.436727279769381838e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.412589671270953001e-02
4.620000000000000000e+02 2.068787710939815952e+03 -7.377835558932196136e+01 0.000000000000000000e+00 -7.377835558932196136e+01 0.000000000000000000e+00 1.419140048908850993e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.432036208021188972e-02
4.630000000000000000e+02 2.079552311966811885e+03 -7.398268910724704028e+01 0.000000000000000000e+00 -7.398268910724704028e+01 0.000000000000000000e+00 1.401543291439784156e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.451553645806778842e-02
4.640000000000000000e+02 2.090367131737051295e+03 -7.415216492963961059e+01 0.000000000000000000e+00 -7.415216492963961059e+01 0.000000000000000000e+00 1.383944180930962808e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.471140347123799874e-02
4.650000000000000000e+02 2.101202517666544736e+03 -7.428678961884685350e+01 0.000000000000000000e+00 -7.428678961884685350e+01 0.000000000000000000e+00 1.366357313537482199e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.490794644823943776e-02
4.660000000000000000e+02 2.112073388655743202e+03 -7.438731219335446099e+01 0.000000000000000000e+00 -7.438731219335446099e+01 0.000000000000000000e+00 1.348789851458886879e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.510514836749987738e-02
4.670000000000000000e+02 2.122964953950096969e+03 -7.445299561770920604e+01 0.000000000000000000e+00 -7.445299561770920604e+01 0.000000000000000000e+00 1.331256379795920886e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.530299179984015517e-02
4.680000000000000000e+02 2.133862428831084344e+03 -7.448458813738820083e+01 0.000000000000000000e+00 -7.448458813738820083e+01 0.000000000000000000e+00 1.313764050002140849e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.550145884946518920e-02
4.690000000000000000e+02 2.144765893449384748e+03 -7.448209476827641140e+01 0.000000000000000000e+00 -7.448209476827641140e+01 0.000000000000000000e+00 1.296320008380732780e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.570053109585424572e-02
4.700000000000000000e+02 2.155660581320590154e+03 -7.444552012604451363e+01 0.000000000000000000e+00 -7.444552012604451363e+01 0.000000000000000000e+00 1.278931396224511730e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.590018953902849835e-02
4.710000000000000000e+02 2.166531737616331611e+03 -7.437412558529902640e+01 0.000000000000000000e+00 -7.437412558529902640e+01 0.000000000000000000e+00 1.261612778298947291e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.610041455042155678e-02
4.720000000000000000e+02 2.177379477090178170e+03 -7.426940061370062551e+01 0.000000000000000000e+00 -7.426940061370062551e+01 0.000000000000000000e+00 1.244378714617161030e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.630118583147684930e-02
4.730000000000000000e+02 2.188189071490757215e+03 -7.412986292067050442e+01 0.000000000000000000e+00 -7.412986292067050442e+01 0.000000000000000000e+00 1.227228903857156617e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.650248238179689242e-02
4.740000000000000000e+02 2.198960663334261426e+03 -7.395774396637460768e+01 0.000000000000000000e+00 -7.395774396637460768e+01 0.000000000000000000e+00 1.210170468523071108e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.670428247830323898e-02
4.750000000000000000e+02 2.209686980767030946e+03 -7.375156060511950784e+01 0.000000000000000000e+00 -7.375156060511950784e+01 0.000000000000000000e+00 1.193225383399216000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.690656366651859754e-02
4.760000000000000000e+02 2.220368193722005799e+03 -7.351205775908655937e+01 0.000000000000000000e+00 -7.351205775908655937e+01 0.000000000000000000e+00 1.176400762246846377e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.710930276465400052e-02
4.770000000000000000e+02 2.230989631284180177e+03 -7.323998040373423635e+01 0.000000000000000000e+00 -7.323998040373423635e+01 0.000000000000000000e+00 1.159696300084728371e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.731247588064084658e-02
4.780000000000000000e+02 2.241558932251572514e+03 -7.293533221724213433e+01 0.000000000000000000e+00 -7.293533221724213433e+01 0.000000000000000000e+00 1.143134028191624552e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.751605844195636225e-02
4.790000000000000000e+02 2.252076319779769165e+03 -7.259915688651881283e+01 0.000000000000000000e+00 -7.259915688651881283e+01 0.000000000000000000e+00 1.126721130926668657e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.772002523745763114e-02
4.800000000000000000e+02 2.262519739227361697e+03 -7.223086339700685699e+01 0.000000000000000000e+00 -7.223086339700685699e+01 0.000000000000000000e+00 1.110472217024716457e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.792435047015543487e-02
4.810000000000000000e+02 2.272904282674010574e+03 -7.183119736553614132e+01 0.000000000000000000e+00 -7.183119736553614132e+01 0.000000000000000000e+00 1.094379606276016403e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.812900781938932365e-02
4.820000000000000000e+02 2.283200474631633369e+03 -7.140045822878808224e+01 0.000000000000000000e+00 -7.140045822878808224e+01 0.000000000000000000e+00 1.078472756407972888e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.833397051057633703e-02
4.830000000000000000e+02 2.293415981392505728e+03 -7.093901922008529937e+01 0.000000000000000000e+00 -7.093901922008529937e+01 0.000000000000000000e+00 1.062751408012415766e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.853921139044849370e-02
4.840000000000000000e+02 2.303536181739752010e+03 -7.044725307789387614e+01 0.000000000000000000e+00 -7.044725307789387614e+01 0.000000000000000000e+00 1.047230154726957707e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.874470300544899770e-02
4.850000000000000000e+02 2.313546449612614651e+03 -6.992545775405271513e+01 0.000000000000000000e+00 -6.992545775405271513e+01 0.000000000000000000e+00 1.031916158264917627e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.895041768096122292e-02
4.860000000000000000e+02 2.323454436954733865e+03 -6.937407925574859746e+01 0.000000000000000000e+00 -6.937407925574859746e+01 0.000000000000000000e+00 1.016816576847470266e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.915632759891506498e-02
4.870000000000000000e+02 2.333245501667427561e+03 -6.879341450273406622e+01 0.000000000000000000e+00 -6.879341450273406622e+01 0.000000000000000000e+00 1.001938565287140293e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.936240487140827249e-02
4.880000000000000000e+02 2.342912419387577756e+03 -6.818398273587131087e+01 0.000000000000000000e+00 -6.818398273587131087e+01 0.000000000000000000e+00 9.873041317737104805e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.956862160821980307e-02
4.890000000000000000e+02 2.352462810590068329e+03 -6.754630265752389562e+01 0.000000000000000000e+00 -6.754630265752389562e+01 0.000000000000000000e+00 9.729055678604071389e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.977494997618724992e-02
4.900000000000000000e+02 2.361881998003701028e+03 -6.688081813890600813e+01 0.000000000000000000e+00 -6.688081813890600813e+01 0.000000000000000000e+00 9.587648753562353576e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.998136224882948120e-02
4.910000000000000000e+02 2.371170147969396112e+03 -6.618812106150055286e+01 0.000000000000000000e+00 -6.618812106150055286e+01 0.000000000000000000e+00 9.448891963179466558e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.018783084487285689e-02
4.920000000000000000e+02 2.380327413795519078e+03 -6.546857989064264416e+01 0.000000000000000000e+00 -6.546857989064264416e+01 0.000000000000000000e+00 9.312782414974424938e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.039432835484002254e-02
4.930000000000000000e+02 2.389353936255697590e+03 -6.472285965146326703e+01 0.000000000000000000e+00 -6.472285965146326703e+01 0.000000000000000000e+00 9.179465754940755673e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.060082755514845099e-02
4.940000000000000000e+02 2.398242416155837418e+03 -6.395125336928250448e+01 0.000000000000000000e+00 -6.395125336928250448e+01 0.000000000000000000e+00 9.049087601609290488e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.080730140980952769e-02
4.950000000000000000e+02 2.406985543983729713e+03 -6.315449918071440294e+01 0.000000000000000000e+00 -6.315449918071440294e+01 0.000000000000000000e+00 8.921719263675644385e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.101372306007090546e-02
4.960000000000000000e+02 2.415583429890003572e+03 -6.233296320855568240e+01 0.000000000000000000e+00 -6.233296320855568240e+01 0.000000000000000000e+00 8.797357741203560622e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.122006580295068223e-02
4.970000000000000000e+02 2.424021320537108750e+03 -6.148723382424042683e+01 0.000000000000000000e+00 -6.148723382424042683e+01 0.000000000000000000e+00 8.676148577421574970e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.142630305988885930e-02
4.980000000000000000e+02 2.432299314597503781e+03 -6.061789879296058814e+01 0.000000000000000000e+00 -6.061789879296058814e+01 0.000000000000000000e+00 8.558163009603786620e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.163240833716408101e-02
4.990000000000000000e+02 2.440410079919292002e+03 -5.972547098714848346e+01 0.000000000000000000e+00 -5.972547098714848346e+01 0.000000000000000000e+00 8.443472254073428829e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.183835518000274645e-02
5.000000000000000000e+02 2.448346284129911510e+03 -5.881038838496627363e+01 0.000000000000000000e+00 -5.881038838496627363e+01 0.000000000000000000e+00 8.332221791332939276e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.204411712251443195e-02
5.010000000000000000e+02 2.456100596843595667e+03 -5.787331120443336374e+01 0.000000000000000000e+00 -5.787331120443336374e+01 0.000000000000000000e+00 8.224408517323343659e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.224966763577647472e-02
5.020000000000000000e+02 2.463673117869475391e+03 -5.691489901141125074e+01 0.000000000000000000e+00 -5.691489901141125074e+01 0.000000000000000000e+00 8.120177783081816258e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.245498007638574517e-02
5.030000000000000000e+02 2.471056515720648804e+03 -5.593566202617806482e+01 0.000000000000000000e+00 -5.593566202617806482e+01 0.000000000000000000e+00 8.019525973998860024e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.266002763790121111e-02
5.040000000000000000e+02 2.478250892588279839e+03 -5.493648124342610117e+01 0.000000000000000000e+00 -5.493648124342610117e+01 0.000000000000000000e+00 7.922672218386473730e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.286478330731304354e-02
5.050000000000000000e+02 2.485263787839952784e+03 -5.391793993131184948e+01 0.000000000000000000e+00 -5.391793993131184948e+01 0.000000000000000000e+00 7.829538501645502357e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.306921982867534637e-02
5.060000000000000000e+02 2.492080465517960420e+03 -5.288069505792061165e+01 0.000000000000000000e+00 -5.288069505792061165e+01 0.000000000000000000e+00 7.740269653366428138e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.327330967564055719e-02
5.070000000000000000e+02 2.498708484930829854e+03 -5.182540301833914498e+01 0.000000000000000000e+00 -5.182540301833914498e+01 0.000000000000000000e+00 7.654951072765972420e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.347702503440311173e-02
5.080000000000000000e+02 2.505140558964789307e+03 -5.075279393020766605e+01 0.000000000000000000e+00 -5.075279393020766605e+01 0.000000000000000000e+00 7.573653301686733563e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.368033779813404849e-02
5.090000000000000000e+02 2.511369410416903520e+03 -4.966352308004880456e+01 0.000000000000000000e+00 -4.966352308004880456e+01 0.000000000000000000e+00 7.496432027631276362e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.388321957356936365e-02
5.100000000000000000e+02 2.517410056260957390e+03 -4.855831950466399149e+01 0.000000000000000000e+00 -4.855831950466399149e+01 0.000000000000000000e+00 7.423350371961542571e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.408564170003407112e-02
5.110000000000000000e+02 2.523240379670413404e+03 -4.743776315581528280e+01 0.000000000000000000e+00 -4.743776315581528280e+01 0.000000000000000000e+00 7.354464036435214958e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.428757528067660654e-02
5.120000000000000000e+02 2.528875411996755702e+03 -4.630258204993670290e+01 0.000000000000000000e+00 -4.630258204993670290e+01 0.000000000000000000e+00 7.289828734849936431e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.448899122527187999e-02
5.130000000000000000e+02 2.534300475797224863e+03 -4.515350371703868859e+01 0.000000000000000000e+00 -4.515350371703868859e+01 0.000000000000000000e+00 7.229515053059745178e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.468986030352265326e-02
5.140000000000000000e+02 2.539515752883887671e+03 -4.399110664950553229e+01 0.000000000000000000e+00 -4.399110664950553229e+01 0.000000000000000000e+00 7.173578738873624516e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.489015320748268978e-02
5.150000000000000000e+02 2.544521425409634958e+03 -4.281611745148456549e+01 0.000000000000000000e+00 -4.281611745148456549e+01 0.000000000000000000e+00 7.122068133648390642e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.508984062126837999e-02
5.160000000000000000e+02 2.549317673570246370e+03 -4.162933657003110710e+01 0.000000000000000000e+00 -4.162933657003110710e+01 0.000000000000000000e+00 7.075046460483597421e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.528889329610138015e-02
5.170000000000000000e+02 2.553897244950926506e+03 -4.043134117472251177e+01 0.000000000000000000e+00 -4.043134117472251177e+01 0.000000000000000000e+00 7.032554685474924128e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.548728212827883977e-02
5.180000000000000000e+02 2.558252880646920403e+03 -3.922293087100870679e+01 0.000000000000000000e+00 -3.922293087100870679e+01 0.000000000000000000e+00 6.994656090640312129e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.568497823868731100e-02
5.190000000000000000e+02 2.562392169883683437e+03 -3.800483057701872980e+01 0.000000000000000000e+00 -3.800483057701872980e+01 0.000000000000000000e+00 6.961391706429046700e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.588195304927367546e-02
5.200000000000000000e+02 2.566300406404528076e+03 -3.677769053267040533e+01 0.000000000000000000e+00 -3.677769053267040533e+01 0.000000000000000000e+00 6.932810027484586968e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.607817835713247767e-02
5.210000000000000000e+02 2.569985156991927397e+03 -3.554230915744222585e+01 0.000000000000000000e+00 -3.554230915744222585e+01 0.000000000000000000e+00 6.908967014734092693e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.627362640186550136e-02
5.220000000000000000e+02 2.573439118468218567e+03 -3.429933592169838619e+01 0.000000000000000000e+00 -3.429933592169838619e+01 0.000000000000000000e+00 6.889903812135472982e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.646826992517032573e-02
5.230000000000000000e+02 2.576654973519328450e+03 -3.304949420057649689e+01 0.000000000000000000e+00 -3.304949420057649689e+01 0.000000000000000000e+00 6.875661604873904764e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.666208222084105128e-02
